x,y
51.5926,45.96716
51.594579999999986,45.96729
51.594540000000045,45.96797999999993
51.594259999999935,45.967979999999926
51.59429,45.96837000000003
51.59577999999985,45.96846000000004
51.59569999999989,45.97174999999994
51.60049000000015,45.97208999999994
51.60027000000024,45.98595000000019
51.599760000000046,45.99408999999999
51.60179999999998,45.99391000000006
51.60161000000002,45.99880000000001
51.60195999999997,45.99880000000001
51.601949999999995,45.999410000000005
51.60411,45.999590000000005
51.60513000000001,45.99864
51.59573384615385,45.96805999999997
51.5942,45.96806
51.5942100000001,45.96825999999987
51.60286999999998,45.96881000000012
51.60285999999997,45.96911
51.60479999999999,45.96929999999998
51.522399999999976,46.00577000000001
51.52666999999998,46.01125000000001
51.523459999999965,46.02516999999999
51.53799999999979,46.03423999999996
51.538720000000005,46.03126
51.54157999999984,46.034240000000445
51.54462,46.02150000000002
51.54295000000001,46.020469999999975
51.54424000000009,46.01488000000003
51.544390000000014,46.014140000000076
51.545,46.01163999999997
51.543380000000006,46.01064999999996
51.54445000000006,46.00579999999993
51.54263999999999,46.00469999999997
51.51737000000002,46.02013
51.51773000000002,46.02149000000002
51.517479999999985,46.021650000000015
51.51841,46.02404000000001
51.52011000000001,46.028839999999995
51.520750000000014,46.02846
51.521670000000064,46.02781999999999
51.52216000000019,46.027519999999896
51.52282999999991,46.02480000000006
51.52680999999998,46.02729
51.53006000000003,46.01324
51.53087000000004,46.01371999999996
51.53316000000001,46.0085499999998
51.54077999999993,46.01285999999994
51.535099999999744,46.041350000000016
51.535379999999975,46.04157000000011
51.53394000000008,46.04799000000002
51.523309999999995,46.003809999999994
51.52346,46.00400000000001
51.522549999999974,46.00549999999999
51.52056999999998,46.0024199999999
51.51897999999999,46.00511000000004
51.51777999999999,46.003269999999986
51.51586999999998,46.00560999999998
51.51235999999998,45.99275999999998
51.53177000000001,46.04899999999999
51.532210000000006,46.04925
51.53266,46.047219999999996
51.53011999999996,46.04575999999998
51.532100000000064,46.03626999999994
51.527579999999965,45.97588999999999
51.526820000000036,45.97623999999997
51.52658000000006,45.979310000000055
51.5231,45.97942
51.53249000000003,45.97357
51.53135999999996,45.97317000000003
51.53074000000002,45.977120000000006
51.52596000000003,45.97948999999989
51.52736000000004,45.986319999999985
51.52745999999973,45.986269999999855
51.53025999999966,45.99061000000026
51.53216000000028,45.98936999999975
51.53288000000016,45.99042999999986
51.53349,45.9893699999997
51.53366000000013,45.99147000000054
51.53398000000012,45.99658000000012
51.533110000000164,45.99853000000001
51.53412000000011,46.00035000000008
51.52991000000022,46.00723999999998
51.49344999999998,46.12093000000003
51.475450000000016,45.89653999999999
51.47636999999999,45.898149999999994
51.476780000000005,45.898059999999994
51.47829000000001,45.89754000000002
51.47870000000009,45.904750000000035
51.480789999999985,45.906910000000046
51.480899999999885,45.90674000000001
51.48127999999998,45.907349999999965
51.485410000000144,45.91132999999993
51.495210000000036,45.914590000000025
51.5036,45.924179999999986
51.50522,45.92178
51.48448000000005,46.12478999999998
51.48526999999997,46.126369999999966
51.48532999999998,46.12677529411763
51.48532999999998,46.12688689655174
51.485550000000046,46.12704000000002
51.489410000000085,46.122440000000076
51.49420000000007,46.12417000000004
51.49489999999993,46.12273999999988
51.49649,46.12370999999996
51.49731999999997,46.12143999999995
51.497589999999995,46.12141999999999
51.49757,46.121590000000005
51.54343,46.015260000000005
51.542969999999976,46.01727
51.542019999999916,46.01671999999987
51.53932999999979,46.028680000000065
51.52972,46.02299000000002
51.52956,46.023579999999995
51.56899999999999,45.99923999999999
51.56965000000002,46.00062000000001
51.570249999999994,45.99946999999999
51.57057999999998,45.99987999999999
51.569409999999976,46.002240000000015
51.568869999999976,46.00187000000002
51.564410000000365,45.99090000000017
51.57350000000027,45.97983000000018
51.57337999999985,45.979530000000025
51.57550000000015,45.976910000000025
51.48899,46.10125
51.48639000000002,46.10276999999997
51.48635000000001,46.102699999999956
51.48624000000002,46.10267999999998
51.48286000000004,46.10143999999996
51.48235999999998,46.101379999999985
51.476630000000014,46.097610000000024
51.47646000000001,46.097680000000025
51.47557,46.09645
51.60613,46.01416
51.60648,46.01418999999999
51.60645000000006,46.014910000000015
51.60641,46.01589999999997
51.601239999999976,46.01551999999995
51.60162000000014,46.008810000000054
51.59899000000015,46.00849000000011
51.58961999999999,46.023750000000014
51.59051,45.99559
51.58996000000001,45.99531000000001
51.590249999999976,45.98691000000002
51.58960000000001,45.986949999999986
51.58741999999999,45.98670000000001
51.58657999999997,45.98413000000003
51.58036999999979,45.97106999999975
51.58108999999997,45.96949000000001
51.58073999999997,45.96909000000004
51.581619999999994,45.96756
51.58131000000001,45.96728000000001
51.53557,46.05123000000002
51.53455000000003,46.04937000000002
51.530569999999976,46.04369999999997
51.52680999999997,46.041999999999945
51.52481999999998,46.0318200000001
51.525360000000056,46.02943999999996
51.52217400000001,46.021637999999996
51.53486999999997,46.038170000000015
51.536739999999774,46.03959000000012
51.54127000000005,46.01998000000002
51.54286000000001,46.02083999999997
51.54606000000017,46.015610000000244
51.54944000000023,46.00697000000024
51.550250000000176,46.006320000000336
51.55320999999934,46.00362999999955
51.556339999999445,45.99984000000033
51.584740000000004,45.97918000000001
51.58447,45.97964000000001
51.55362999999995,46.018690000000035
51.55836000000024,46.02160999999981
51.55941999999976,46.021480000000004
51.5594299999999,46.02108000000025
51.56106,46.02090000000009
51.561550000000025,46.02014999999998
51.53098999999998,46.02975999999999
51.53849000000018,46.03220999999982
51.5452999999998,46.01870000000011
51.54730000000014,46.0198400000002
