x,y
53.22026000000003,50.15695000000002
53.21437999999993,50.144440000000024
53.20848999999999,50.13695000000001
53.20862999999998,50.13689999999998
53.25526,50.211019999999984
53.255380000000024,50.21058000000002
53.25210999999996,50.207740000000044
53.25363999999994,50.20238999999995
53.25366000000003,50.20225000000003
53.242580000000025,50.18975
53.24337000000001,50.18795
53.24288000000001,50.185780000000015
53.24858999999997,50.24821999999997
53.244459999999926,50.23160000000004
53.234980000000085,50.22058999999993
53.234890000000014,50.220400000000076
53.23147999999996,50.22499000000007
53.2214,50.202929999999995
53.212709999999824,50.212709999999824
53.21233000000008,50.21186000000008
53.212080000000036,50.202750000000094
53.21029999999992,50.20287999999989
53.20113000000013,50.203599999999895
53.20096999999997,50.198359999999965
53.19729000000006,50.19880000000008
53.19729999999988,50.19933000000011
53.19188000000009,50.19969000000009
53.191520000000025,50.18732
53.19079000000005,50.18739000000003
53.190799999999996,50.18807000000001
53.19095999999996,50.18806999999998
53.20721999999994,50.16076000000004
53.21151000000005,50.17081000000004
53.21124,50.17119
53.209619999999944,50.17325999999992
53.20914999999992,50.174130000000076
53.24927000000004,50.21980999999989
53.250659999999904,50.22242999999987
53.25118999999996,50.22348999999998
53.25271000000001,50.225939999999994
53.255119999999884,50.229980000000054
53.25554000000006,50.23072000000001
53.20166999999999,50.12256000000001
53.19787999999993,50.12722000000006
53.203180000000316,50.1388200000001
53.203470000000294,50.158740000000165
53.20362000000016,50.16061999999993
53.22180999999979,50.190099999999845
53.22179000000001,50.19183999999999
53.21376999999995,50.15245999999993
53.21291999999995,50.15354000000004
53.21597999999996,50.16022999999997
53.21687000000007,50.15914000000007
53.21984999999996,50.16037999999995
53.22870000000003,50.17759999999999
53.22843000000009,50.178060000000094
53.23044000000006,50.18102
53.22918000000005,50.18266000000009
53.23056999999993,50.1857200000001
53.22725999999982,50.190160000000084
53.22735000000009,50.1911
53.2272599999998,50.19123000000021
53.22848999999998,50.193769999999894
53.22818999999987,50.194279999999914
53.232559999999985,50.197169999999986
53.23259000000002,50.19779999999997
53.22908999999993,50.20652000000006
53.228720000000045,50.20634999999998
53.22584999999993,50.21081000000003
53.225809999999946,50.21257000000003
53.22528999999996,50.23307999999998
53.20938000000012,50.152130000000234
53.20388999999984,50.15884000000005
53.20384000000004,50.15875000000003
53.203300000000034,50.15977999999997
53.200039999999966,50.17086000000009
53.19544999999999,50.17158999999997
53.19546000000001,50.17184999999998
53.20355999999999,50.15504000000002
53.203169999999844,50.14498999999985
53.202249999999935,50.14501999999996
53.19561000000003,50.1247999999998
53.19084999999996,50.121010000000005
53.19183999999997,50.116929999999975
53.187450000000055,50.114059999999945
53.18793000000004,50.112069999999974
53.246719999999996,50.221830000000004
53.24696,50.22152
53.24721,50.220559999999985
53.24667,50.21952999999999
53.247100000000025,50.21911
53.245020000000004,50.21515
53.24375000000002,50.21193
53.24411000000002,50.21128999999998
53.20384000000008,50.16060999999993
53.20331999999993,50.1490999999999
53.201889999999935,50.150799999999926
53.19883000000002,50.1441100000001
53.19657999999995,50.14665000000003
53.196049999999914,50.1474500000002
53.19277999999995,50.139639999999964
53.19286000000008,50.139549999999964
53.19255999999997,50.138950000000015
53.19250000000008,50.13900999999996
53.18962999999995,50.13589000000001
53.18985999999996,50.13502000000004
53.18904999999996,50.13443000000005
53.18974999999975,50.13155999999986
53.22325,50.234989999999954
53.21725999999993,50.22184000000005
53.217120000000016,50.22184999999996
53.206670000000024,50.23491999999997
53.2037099999999,50.238550000000025
53.203469999999975,50.23856999999999
53.22236999999996,50.182659999999956
53.22523,50.18823999999997
53.225470000000016,50.18778
53.226910000000004,50.190480000000015
53.22561000000005,50.19261999999999
53.20901000000002,50.17388000000003
53.20915000000001,50.17327
53.20936000000001,50.17372
53.20038999999998,50.178429999999956
53.20013999999999,50.17822
53.19173,50.178940000000004
53.19173,50.179210000000005
53.19277999999999,50.17972
53.193750000000016,50.17965
53.21099,50.17647
53.23257000000009,50.18346999999995
53.23701000000025,50.19132999999978
53.23932000000025,50.1886300000002
53.243705000000006,50.18338500000001
53.24506000000005,50.192770000000074
53.24553999999995,50.19251000000003
53.24586,50.192640000000054
53.24660999999998,50.190910000000024
53.24777,50.190850000000005
53.21857999999998,50.188329999999986
53.21857999999998,50.18891000000002
53.21875,50.18894
53.21929999999998,50.18840999999998
53.240420000000064,50.20665000000007
53.24089000000003,50.205639999999995
53.24224000000003,50.20235000000002
53.245050000000006,50.20584000000004
53.22474999999999,50.169570000000014
53.224549999999965,50.170020000000015
53.22253999999999,50.16706999999998
53.23226,50.1855
53.22892000000001,50.254069999999984
53.22602000000004,50.25777999999994
53.223989999999986,50.253209999999996
53.21964000000002,50.25869999999998
53.23597,50.25636
53.23794999999998,50.26077999999998
53.23241999999994,50.26776000000005
53.23119999999998,50.265090000000036
53.229219999999984,50.267569999999985
53.23006999999999,50.26949
53.22790999999997,50.27218000000002
53.22730000000001,50.27084000000001
53.25122,50.25234
53.25044000000002,50.25246000000001
53.248190000000015,50.24683000000002
53.24396000000001,50.25229000000001
53.244429999999994,50.25333
53.24047999999996,50.257560000000005
53.23418,50.26556
53.228060000000006,50.25519
53.22784000000001,50.254709999999996
53.20110999999998,50.117929999999966
53.20018000000003,50.119110000000006
53.20013999999997,50.11917999999997
53.20323000000006,50.12605999999986
53.20762000000005,50.13564
53.20398999999999,50.140629999999916
53.225280000000076,50.19239999999992
53.22428000000001,50.19393000000001
53.18999000000001,50.10340999999997
53.192150000000005,50.09452000000002
53.23460999999998,50.20904000000001
53.234799999999964,50.20874000000002
53.23812999999997,50.21615999999997
53.23821999999997,50.216300000000025
53.24386000000003,50.209019999999924
53.24373,50.20878999999999
53.246259999999914,50.20272999999998
53.248259999999945,50.204439999999984
53.24892999999999,50.20216000000002
53.24962000000002,50.202790000000014
53.208429999999986,50.17519999999985
53.20532000000002,50.17817000000006
53.20532999999999,50.17744
53.20573000000001,50.17735
53.20566000000001,50.17431
53.20593,50.17405000000001
53.21468000000004,50.2009399999999
53.21444000000002,50.211769999999916
53.21257999999993,50.21250999999993
53.212370000000085,50.2124399999999
53.20794,50.213380000000015
53.20776999999999,50.208250000000014
53.20763,50.20828000000001
53.20753,50.20645
53.223479999999995,50.24361
53.224459999999965,50.24560999999996
53.226670000000006,50.24279000000001
53.22978999999998,50.24947000000005
53.24359000000003,50.23203000000002
53.243950000000034,50.23199999999998
53.24448000000001,50.23219999999998
53.24737000000004,50.24202999999993
53.250109999999985,50.24007
53.18860000000003,50.13630000000004
53.189370000000046,50.136849999999946
53.19648999999998,50.14704999999998
53.19232,50.11498000000001
53.19828000000002,50.12146000000002
53.202060000000024,50.116719999999994
53.20517999999994,50.123700000000085
53.20928999999985,50.13338999999997
53.20915,50.133589999999955
53.24973,50.20011999999998
53.19565,50.12221
53.19670000000012,50.11808999999995
53.197649999999975,50.11695999999998
53.19919000000003,50.12033999999996
53.20869000000001,50.119450000000015
53.211369999999995,50.12403
53.19702000000004,50.09544000000004
53.19926999999985,50.096830000000224
53.212679999999885,50.12705999999987
53.21606000000006,50.13578000000005
53.21337000000016,50.14218999999983
53.22491000000037,50.19849000000028
53.22843999999992,50.206790000000126
53.2289300000001,50.20767999999999
53.2437900000001,50.23106000000005
53.24684000000001,50.23771
53.24739,50.23737
53.23123999999999,50.25219
53.23197,50.253800000000005
53.23183999999999,50.25396
53.240919999999996,50.27397999999998
53.24081,50.27423999999998
53.23968,50.27622
53.23741999999999,50.2015
53.23703999999999,50.202420000000004
53.20398,50.23959
53.20383999999998,50.239309999999996
53.20176999999996,50.228340000000024
53.192133490566164,50.21335235849053
53.1919433333333,50.21270999999999
53.191879999999976,50.212769999999985
53.19200999999999,50.21331999999999
53.190630000000034,50.21578999999998
53.18417999999998,50.20641
53.182880000000004,50.20875
53.20669999999997,50.23532
53.21718000000002,50.22202
53.221099999999986,50.23051999999999
53.20422999999994,50.12483999999996
53.20333000000012,50.1259200000002
53.18896,50.20465000000001
53.18954000000001,50.20675
53.190370000000016,50.20703
53.19045,50.20694
53.19117000000001,50.2074
53.19167999999999,50.205400000000026
53.19205999999998,50.20542
53.200820000000014,50.19837000000005
53.200979999999916,50.2036099999999
53.212309999999924,50.20272000000012
53.21203999999994,50.19335
53.2159700000001,50.19302000000003
53.216080000000076,50.193270000000034
53.216430000000074,50.19286000000008
53.216640000000055,50.19306999999998
53.217039999999876,50.192740000000065
53.21726,50.19274
53.20659999999999,50.22105000000007
53.201630000000016,50.22128000000002
53.200179999999875,50.16410999999991
53.19988999999992,50.16373999999997
53.194059999999844,50.151060000000115
53.194610000000125,50.14923000000042
53.18896482758628,50.13870000000001
53.18883999999997,50.11961999999996
53.18701000000006,50.11839999999997
53.25552000000005,50.23018000000001
53.25568999999997,50.23046
53.25574999999996,50.23057000000001
53.25584000000001,50.230409999999985
53.25561000000002,50.23005
53.25521,50.22895
53.25566,50.22809999999999
53.18982000000004,50.115580000000016
53.196419999999996,50.1552
53.19727999999999,50.15427
53.217620000000004,50.222649999999994
53.20658000000002,50.23504000000002
53.21184000000001,50.2466
53.21151,50.24704
53.18474,50.10235999999998
53.18366999999999,50.106689999999986
53.18841999999999,50.11004000000001
53.18683000000004,50.12116000000006
53.187939999999934,50.122040000000055
53.188200000000045,50.12224999999993
53.187730000000066,50.13367999999995
53.18733000000004,50.13665999999999
53.18564,50.146389999999975
53.18612000000001,50.14655999999999
