x,y
53.531190000000414,49.341430000000315
53.532009999993164,49.34342000001198
53.532919999998406,49.343400000000145
53.541069999991365,49.34538999998899
53.54223000000091,49.34567999999889
53.54220999999968,49.34610999999971
53.54318000000026,49.346330000000215
53.54313999999991,49.34718000000003
53.54389999999985,49.34737000000016
53.5174200000001,49.28944000000006
53.51752999999995,49.289339999999704
53.51851000000116,49.28951999999901
53.51793999999967,49.29396000000066
53.51727000000639,49.29392000000369
53.518099999992074,49.295380000002076
53.51699999999563,49.30882999999553
53.51737795790439,49.311069999997045
53.5187400000004,49.31362999999184
53.5242500000092,49.32577999999598
53.524939999991204,49.327619999996685
53.53231999999851,49.343990000002684
53.53948000000555,49.36014999999691
53.54010000000471,49.36017999999723
53.54136000000221,49.3604099999969
53.541700000001406,49.36012999999881
53.54348000000019,49.360549999999165
53.54362000000032,49.359339999999854
53.544249999999394,49.35945999999971
53.54428999999948,49.3584100000006
53.54508999999971,49.358570000000235
53.5288699999993,49.32753999999951
53.5288900000004,49.32732000000026
53.525350000006135,49.32637000000066
53.5244299999944,49.32558000000323
53.51783999998847,49.31042999999628
53.51751999999728,49.30766000000228
53.51790999999794,49.30667999999795
53.51825000000053,49.30286000000079
53.52551000000014,49.28977000000008
53.525410000000214,49.29095999999907
53.523300000000575,49.29043000000036
53.52371999999968,49.28578000000013
53.51978000000055,49.284820000000614
53.52197000000137,49.26004999999812
53.52275999999984,49.26013999999907
53.50855000000198,49.25463000000367
53.50943000000021,49.2445500000016
53.50913000000024,49.244430000000165
53.50846000000001,49.246449999999996
53.5080100000005,49.29265999999941
53.512540000000264,49.29379000000063
53.512560000001756,49.29347000000032
53.51345999999747,49.29367000000222
53.51372000000051,49.29373999999709
53.514620000001464,49.28290999999888
53.51447000000053,49.282899999998826
53.51443999999944,49.28321999999947
53.51426000000133,49.2831900000001
53.51448000000013,49.28048999999986
53.545419999999964,49.37061999999999
53.54601000000002,49.370820000000045
53.545059999983536,49.380589999975186
53.52962000000915,49.39656999999048
53.528719999987,49.39645000000018
53.52450000001968,49.396169999996474
53.510070000000525,49.39518000000199
53.509970000005566,49.39528999999468
53.49991000000023,49.401600000000094
53.52802000000008,49.31351999999979
53.52805999999862,49.31266000000132
53.527920000000414,49.312599999999215
53.52746999998654,49.312180000005064
53.526680000007744,49.31197999999863
53.52486000000404,49.325520000007984
53.53403999999873,49.343679999996766
53.53558000000084,49.344429999999655
53.535510000000905,49.345280000000706
53.53618999999984,49.3454500000004
53.536140000000096,49.34619999999996
53.532510000001,49.34303000000238
53.53364000000101,49.32871999999617
53.5407500000001,49.330480000000186
53.540670000000134,49.33140000000002
53.54118999999995,49.33165999999996
53.51159999999986,49.413090000000004
53.5107700000006,49.41129999999979
53.51257999999819,49.40889999999831
53.51154999999784,49.406809999998416
53.51399000000436,49.40356000000363
53.5192099999988,49.39648999999925
53.51892000000149,49.39565000000181
53.53558999999992,49.39451000000007
53.535920000000054,49.39469000000006
53.53616000000091,49.39695000000011
53.537360000000014,49.39682000000002
53.53225000000008,49.266099999999945
53.53229999999956,49.26554000000028
53.5308000000004,49.2649999999996
53.53091000000017,49.26290000000008
53.53068000000069,49.262799999999785
53.53085999999933,49.2622899999992
53.530169999998414,49.26144000000127
53.4980999999975,49.28976000000617
53.49667999999783,49.28939999999782
53.49560999999944,49.288670000001254
53.495469999997674,49.28899000000074
53.478930000004105,49.35021000000243
53.47914000000358,49.351839999997
53.498900000002166,49.38881000000075
53.50445999999711,49.431379999997105
53.506750000000245,49.444120000000105
53.50701000000075,49.44397999999869
53.506699999999924,49.4423700000001
53.507240000000145,49.44220000000007
53.50716999999991,49.44156999999996
53.509820000000154,49.44074
53.509740000000086,49.439749999999904
53.51587999999994,49.262740000000065
53.51621000000053,49.26281000000015
53.516159999999424,49.2634399999996
53.51587999999957,49.26668000000047
53.51245999999845,49.305770000004394
53.51175000000395,49.305210000000066
53.509309999997924,49.30328999999956
53.50919000000036,49.30378000000001
53.504899999999914,49.30040999999986
53.504879999999964,49.300690000000024
53.52709999999954,49.31753000000021
53.52649000000016,49.31738000000028
53.52621999999983,49.317979999999835
53.52608999999958,49.31800999999983
53.526399999999306,49.31254000000649
53.527679999999286,49.29787999999848
53.52760999999309,49.29615000000598
53.52921999999736,49.28189000000521
53.52925000000262,49.28154999999972
53.515039999998535,49.27802999999537
53.515489999998366,49.27280999999705
53.50939999999875,49.27138999999875
53.5095299999996,49.26995000000043
53.5352546543779,49.3427152073733
53.53439999999871,49.34255000000078
53.5343399999986,49.343389999998834
53.53258999999924,49.34314999999686
53.53217523193667,49.3429785760428
53.525150000001275,49.32738999999307
53.52328999999952,49.334540000000594
53.5235799999997,49.33463999999958
53.53062999999998,49.271649999999966
53.53067000000004,49.270500000000034
53.53073999999999,49.27044
53.531039999999905,49.27054000000013
53.53109000000031,49.270010000000156
53.53174000000019,49.270189999999985
53.5317900000002,49.27083000000005
53.532610000000176,49.27101000000027
53.53222000000005,49.27551999999955
53.533009999999315,49.27571000000122
53.53291000000121,49.27713000000052
53.529359999994426,49.27624999999719
53.52746999998352,49.29788999999746
53.526289999997886,49.311110000006956
53.526170000000704,49.312600000003336
53.53800000000033,49.34419000000038
53.533120000000046,49.27525999999986
53.534299999999526,49.27552999999968
53.534250000000355,49.27604000000037
53.53577000000018,49.276449999999905
53.53583615550762,49.275955766738164
53.53673999999961,49.27614000000077
53.53692999999962,49.2766999999998
53.53815999999877,49.27691999999912
53.534349999997815,49.320680000003044
53.53419000000158,49.32064999999874
53.50938000000007,49.30302999999948
53.509269999999454,49.303520000000425
53.516690000005305,49.31011000000575
53.5397699999968,49.36079000000459
53.54570999998896,49.374320000000836
53.542360000005694,49.38702000000399
53.54258999999775,49.387469999996725
53.53372000000002,49.344839999999905
53.53406000000051,49.34485000000061
53.534199999999515,49.34389999999987
53.525369999992705,49.32341999999105
53.53058000000239,49.26235000000154
53.51319000000001,49.22753000000008
53.51091999999998,49.22581000000002
53.510959999999976,49.22528
53.51255999999998,49.43855
53.5116899999996,49.43004999999996
53.50991000000025,49.430640000001
53.50764999999959,49.43132999999952
53.50559000000043,49.413590000000106
53.532569999999986,49.40161999999999
53.53195999999643,49.40183000000176
53.53138000000033,49.39653999999897
53.53999000000334,49.38806999999172
53.54061035158654,49.38808726971215
53.54069989758354,49.38807000930627
53.54071924562325,49.3879084912453
53.54141000000144,49.38697000000175
53.54587999999326,49.372320000010184
53.54528999999464,49.3726299999982
53.54248000000006,49.36658000000027
53.5423899999996,49.36669999999943
53.54447000000025,49.37145000000014
53.544280000000064,49.37168000000015
